1.00E+01;0.490990253
12;0.583211844
14;0.617605301
16;0.640512615
18;0.62449186
20;0.578351745
22;0.521749195
24;0.423184204
26;0.353553391
32;0.037420851
38;0.06122449
44;0.076923077
50;0.10006228
54;0.10006228
66;0.047827748
70;0.129079582
72;0.336851316
74;0.427377129
76;0.416536574
78;0.421205348
81;0.447485887
84;0.452168323
